,index,Source,Info Category,COUNTRY,TIME,PRODUCT,EFFICIENCY,FOSSILFUEL,HGENCELL,NUCLEAR,OTHERPANDS,OTHERTECH,RENEWABLE,TOTAL,UNALLOC
2881,2881,IEA,Energy Budget,IRELAND,1975,RDDUSD,"134,000.0","1,822,000.0",,,"2,675,000.0","240,000.0",,"4,870,000.0",
2887,2887,IEA,Energy Budget,IRELAND,1976,RDDUSD,"103,000.0","2,511,000.0",,,"2,614,000.0","499,000.0","499,000.0","6,234,000.0",
2893,2893,IEA,Energy Budget,IRELAND,1977,RDDUSD,"1,063,000.0","2,665,000.0",,,"2,490,000.0","713,000.0","1,245,000.0","8,176,000.0",
2899,2899,IEA,Energy Budget,IRELAND,1978,RDDUSD,"1,202,000.0","2,651,000.0",,"2,005,999.9999999998","2,411,000.0","323,000.0","1,930,000.0","10,523,000.0",
2905,2905,IEA,Energy Budget,IRELAND,1979,RDDUSD,"4,804,000.0","3,390,000.0",,"2,048,000.0","2,332,000.0","351,000.0","3,535,000.0","16,465,000.0",
2911,2911,IEA,Energy Budget,IRELAND,1980,RDDUSD,"2,897,000.0","7,580,000.0",,"1,912,000.0","2,218,000.0","1,111,000.0","4,067,000.0","19,780,000.0",
2917,2917,IEA,Energy Budget,IRELAND,1981,RDDUSD,"7,548,000.0","574,000.0",,,"1,095,000.0","886,000.0","11,402,000.0","21,504,000.0",
2923,2923,IEA,Energy Budget,IRELAND,1982,RDDUSD,"6,682,000.0","1,203,000.0",,,,"666,000.0","10,021,000.0","18,572,000.0",
2929,2929,IEA,Energy Budget,IRELAND,1983,RDDUSD,"5,336,000.0","1,000,999.9999999999",,,,"240,000.0","4,694,000.0","11,272,000.0",
2935,2935,IEA,Energy Budget,IRELAND,1984,RDDUSD,"2,205,000.0","224,000.0",,"150,000.0",,,"2,317,000.0","4,896,000.0",
2941,2941,IEA,Energy Budget,IRELAND,1985,RDDUSD,"2,525,000.0","738,000.0",,"69,000.0",,"2,141,000.0","1,614,000.0","7,087,000.0",
2947,2947,IEA,Energy Budget,IRELAND,1986,RDDUSD,"1,190,000.0",,,,"133,000.0","65,000.0","1,357,000.0","2,745,000.0",
2953,2953,IEA,Energy Budget,IRELAND,1987,RDDUSD,"801,000.0","705,000.0",,"159,000.0","288,000.0","258,000.0","2,180,000.0","4,395,000.0",
2959,2959,IEA,Energy Budget,IRELAND,1988,RDDUSD,"3,339,000.0","680,000.0",,"217,000.0","494,000.0","434,000.0","2,475,000.0","7,638,000.0",
2965,2965,IEA,Energy Budget,IRELAND,1990,RDDUSD,"380,000.0","468,000.0",,,"30,000.0","380,000.0","790,000.0","2,048,000.0",
2971,2971,IEA,Energy Budget,IRELAND,2002,RDDUSD,"3,580,000.0","263,000.0",,,"623,000.0","69,000.0","810,000.0","5,345,000.0",
2977,2977,IEA,Energy Budget,IRELAND,2003,RDDUSD,"6,350,000.0","384,000.0",,,"177,000.0","457,000.0","2,021,999.9999999998","9,390,000.0",
2983,2983,IEA,Energy Budget,IRELAND,2004,RDDUSD,"7,186,000.0","176,000.0",,"166,000.0","522,000.0","1,384,000.0","3,788,000.0","13,222,000.0",
2990,2990,IEA,Energy Budget,IRELAND,2005,RDDUSD,"5,524,000.0","467,000.0",,"1,170,000.0","728,000.0","3,860,000.0","4,682,000.0","16,431,999.999999998",
2997,2997,IEA,Energy Budget,IRELAND,2006,RDDUSD,"15,345,000.0","336,000.0",,"1,020,999.9999999999","2,627,000.0","4,816,000.0","11,170,000.0","35,315,000.0",
3004,3004,IEA,Energy Budget,IRELAND,2007,RDDUSD,"31,905,000.0","715,000.0",,"912,000.0","2,617,000.0","6,130,000.0","11,380,000.0","53,659,000.0",
3011,3011,IEA,Energy Budget,IRELAND,2008,RDDUSD,"31,705,000.0","434,000.0",,"726,000.0","8,913,000.0","5,384,000.0","26,878,000.0","74,041,000.0",
3018,3018,IEA,Energy Budget,IRELAND,2009,RDDUSD,"30,254,000.0","532,000.0",,"920,000.0","13,357,000.0","6,052,000.0","22,276,000.0","73,390,000.0",
3025,3025,IEA,Energy Budget,IRELAND,2010,RDDUSD,"31,390,000.0","572,000.0","795,000.0",,"2,199,000.0","5,049,000.0","13,120,000.0","53,126,000.0",
3032,3032,IEA,Energy Budget,IRELAND,2011,RDDUSD,"3,056,000.0","89,000.0","258,000.0","471,000.0","2,024,000.0","3,853,000.0","17,491,000.0","27,243,000.0",
3039,3039,IEA,Energy Budget,IRELAND,2012,RDDUSD,"25,079,000.0","87,000.0","135,000.0","359,000.0","4,019,000.0","3,131,000.0","12,784,000.0","45,594,000.0",
3046,3046,IEA,Energy Budget,IRELAND,2013,RDDUSD,"3,656,000.0",,"189,000.0","341,000.0","1,319,000.0","10,505,000.0","20,038,000.0","36,048,000.0",
3053,3053,IEA,Energy Budget,IRELAND,2014,RDDUSD,"2,928,000.0",,"114,000.0",,"1,141,000.0","8,189,000.0","24,898,000.0","37,271,000.0",
3060,3060,IEA,Energy Budget,IRELAND,2015,RDDUSD,"1,830,000.0","130,000.0","51,000.0",,"15,913,000.0","21,416,000.0","31,289,000.0","70,629,000.0",
3067,3067,IEA,Energy Budget,IRELAND,2016,RDDUSD,"2,421,000.0","466,000.0","514,000.0",,"1,962,000.0","4,018,000.0","11,552,000.0","20,934,000.0",
3074,3074,IEA,Energy Budget,IRELAND,2017,RDDUSD,"2,389,000.0","208,000.0","219,000.0",,"2,009,999.9999999998","7,016,000.0","10,809,000.0","22,650,000.0",
3081,3081,IEA,Energy Budget,IRELAND,2018,RDDUSD,"4,293,000.0","775,000.0","116,000.0",,"1,395,000.0","5,672,000.0","10,164,000.0","22,415,000.0",
3088,3088,IEA,Energy Budget,IRELAND,2019,RDDUSD,"4,930,000.0","1,071,000.0","474,000.0",,"1,986,000.0","6,561,000.0","13,480,000.0","28,503,000.0",
3095,3095,IEA,Energy Budget,IRELAND,2020,RDDUSD,"4,025,000.0000000005","1,014,999.9999999999","296,000.0",,"2,052,000.0","5,847,000.0","11,574,000.0","24,809,000.0",
3102,3102,IEA,Energy Budget,IRELAND,2021,RDDUSD,"4,492,000.0","909,000.0","636,000.0",,"2,778,000.0","3,645,000.0","13,863,000.0","26,323,000.0",
3108,3108,IEA,Energy Budget,ITALY,1977,RDDUSD,"42,587,000.0","705,000.0",,"576,542,000.0","7,540,000.0","1,214,000.0","11,839,000.0","640,418,000.0",
3114,3114,IEA,Energy Budget,ITALY,1978,RDDUSD,"42,876,000.0","1,022,999.9999999999",,"584,541,000.0","7,589,000.0","3,377,000.0","25,524,000.0","664,921,000.0",
3120,3120,IEA,Energy Budget,ITALY,1979,RDDUSD,"34,793,000.0","1,727,000.0",,"810,371,000.0","4,846,000.0","6,305,000.0","24,758,000.0","882,800,000.0",
3126,3126,IEA,Energy Budget,ITALY,1980,RDDUSD,"49,383,000.0",,,"802,393,000.0","8,244,000.0","4,837,000.0","47,122,000.0","911,978,000.0",
3132,3132,IEA,Energy Budget,ITALY,1981,RDDUSD,"36,303,000.0","750,000.0",,"1,236,615,000.0","57,695,000.0","114,407,000.0","88,122,000.0","1,533,886,000.0",
3138,3138,IEA,Energy Budget,ITALY,1982,RDDUSD,"46,467,000.0",,,"1,075,122,000.0","4,398,000.0","5,416,000.0","43,206,000.0","1,174,608,000.0",
3144,3144,IEA,Energy Budget,ITALY,1983,RDDUSD,"67,504,000.0","14,539,000.0",,"1,176,907,000.0","19,412,000.0","23,281,000.0","75,481,000.0","1,377,125,000.0",
3150,3150,IEA,Energy Budget,ITALY,1984,RDDUSD,"80,717,000.0","16,390,000.0",,"1,503,428,000.0","18,375,000.0","44,626,000.0","150,938,000.0","1,814,473,000.0",
3156,3156,IEA,Energy Budget,ITALY,1985,RDDUSD,"51,322,000.0","5,535,000.0",,"1,557,330,000.0","5,212,000.0","24,990,000.0","39,432,000.0","1,683,820,000.0",
3162,3162,IEA,Energy Budget,ITALY,1986,RDDUSD,"90,067,000.0","12,799,000.0",,"1,353,385,000.0","16,059,000.000000002","52,475,000.0","64,039,000.0","1,588,825,000.0",
3168,3168,IEA,Energy Budget,ITALY,1987,RDDUSD,"99,309,000.0","8,882,000.0",,"770,129,000.0","64,415,000.00000001","286,251,000.0","58,010,000.0","1,286,996,000.0",
3174,3174,IEA,Energy Budget,ITALY,1988,RDDUSD,"77,757,000.0","9,152,000.0",,"644,449,000.0","140,765,000.0","388,595,000.0","81,190,000.0","1,341,908,000.0",
3180,3180,IEA,Energy Budget,ITALY,1989,RDDUSD,"56,510,000.0","686,000.0",,"337,674,000.0","149,075,000.0","447,162,000.0","62,470,000.0","1,053,577,000.0",
3186,3186,IEA,Energy Budget,ITALY,1990,RDDUSD,"71,030,000.0",,,"313,441,000.0","46,446,000.0","430,075,000.0","72,082,000.0","933,076,000.0",
3192,3192,IEA,Energy Budget,ITALY,1991,RDDUSD,"82,627,000.0",,,"234,504,000.0","80,847,000.0","402,786,000.0","55,035,000.0","855,799,000.0",
3198,3198,IEA,Energy Budget,ITALY,1993,RDDUSD,"80,685,000.0",,,"204,964,000.0","16,997,000.0","101,181,000.0","40,792,000.0","444,619,000.0",
3204,3204,IEA,Energy Budget,ITALY,1994,RDDUSD,"76,058,000.0",,,"180,763,000.0","29,607,000.0","88,577,000.0","46,128,000.0","421,133,000.0",
3210,3210,IEA,Energy Budget,ITALY,1995,RDDUSD,"78,769,000.0",,,"162,771,000.0","23,118,000.0","99,189,000.0","61,685,000.0","425,530,000.0",
3216,3216,IEA,Energy Budget,ITALY,1996,RDDUSD,"80,427,000.0",,,"167,088,000.0","23,891,000.0","67,705,000.0","58,097,000.0","397,206,000.0",
3222,3222,IEA,Energy Budget,ITALY,1997,RDDUSD,"74,334,000.0",,,"163,972,000.0","21,948,000.0","47,593,000.0","53,396,000.0","361,244,000.0",
3228,3228,IEA,Energy Budget,ITALY,1998,RDDUSD,"74,314,000.0",,,"154,378,000.0","22,993,000.0","51,487,000.0","49,927,000.0","353,098,000.0",
3234,3234,IEA,Energy Budget,ITALY,2000,RDDUSD,"35,536,000.0",,,"164,604,000.0","120,300,000.0","49,381,000.0","34,305,000.0","404,127,000.0",
3240,3240,IEA,Energy Budget,ITALY,2001,RDDUSD,"37,326,000.0",,,"159,757,000.0","116,757,000.0","52,257,000.0","56,437,000.0","422,534,000.0",
3246,3246,IEA,Energy Budget,ITALY,2002,RDDUSD,"36,143,000.0","19,517,000.0",,"139,368,000.0","113,056,000.0","50,601,000.0","75,178,000.0","433,864,000.0",
3252,3252,IEA,Energy Budget,ITALY,2003,RDDUSD,"32,938,000.000000004","18,922,000.0",,"126,845,000.0","109,605,000.0","49,056,000.0","70,921,000.0","408,287,000.0",
3258,3258,IEA,Energy Budget,ITALY,2004,RDDUSD,"30,033,000.0","18,430,000.0",,"116,721,000.0","106,755,000.0","47,781,000.0","69,350,000.0","389,070,000.0",
3264,3264,IEA,Energy Budget,ITALY,2005,RDDUSD,"32,118,000.000000004","18,066,000.0",,"107,059,000.0","88,324,000.0","33,456,000.000000004","66,242,999.99999999","345,266,000.0",
3270,3270,IEA,Energy Budget,ITALY,2006,RDDUSD,"80,983,000.0","56,347,000.0","26,208,000.0","115,315,000.0","136,282,000.0","13,104,000.0","47,174,000.0","475,414,000.0",
3277,3277,IEA,Energy Budget,ITALY,2007,RDDUSD,"78,001,000.0","51,788,000.0","35,164,000.0","111,247,000.0","95,903,000.0","12,787,000.0","68,411,000.0","453,301,000.0",
3284,3284,IEA,Energy Budget,ITALY,2008,RDDUSD,"113,634,000.0","42,457,000.0","31,218,000.0","93,654,000.0","81,167,000.0","12,487,000.0","98,649,000.0","473,266,000.0",
3291,3291,IEA,Energy Budget,ITALY,2009,RDDUSD,"171,934,000.0","25,790,000.0","20,878,000.0","104,388,000.0","18,421,000.0","12,281,000.0","76,142,000.0","429,835,000.0",
3298,3298,IEA,Energy Budget,ITALY,2010,RDDUSD,"61,137,000.0","115,883,000.0","30,442,000.0","99,185,000.0","68,665,000.0","76,395,000.0","120,114,000.0","571,823,000.0",
3306,3306,IEA,Energy Budget,ITALY,2011,RDDUSD,"109,219,000.0","111,718,000.0","28,474,000.0","91,597,000.0","115,600,000.0","41,346,000.0","148,673,000.0","646,628,000.0",
3314,3314,IEA,Energy Budget,ITALY,2012,RDDUSD,"107,706,000.0","91,735,000.0","18,357,000.0","112,917,000.0","119,556,000.0","62,124,000.0","151,787,000.0","664,182,000.0",
3322,3322,IEA,Energy Budget,ITALY,2013,RDDUSD,"85,628,000.0","125,338,000.0","14,883,000.0","113,077,000.0","97,123,000.0","50,427,000.0","133,442,000.0","619,918,000.0",
3330,3330,IEA,Energy Budget,ITALY,2014,RDDUSD,"84,682,000.0","111,304,000.0","11,324,000.0","90,983,000.0","188,444,000.0","54,533,000.0","105,386,000.0","646,655,000.0",
3337,3337,IEA,Energy Budget,ITALY,2015,RDDUSD,"76,411,000.0","96,639,000.0","21,045,000.0","88,667,000.0","115,084,000.0","72,197,000.0","89,707,000.0","559,750,000.0",
3344,3344,IEA,Energy Budget,ITALY,2016,RDDUSD,"74,448,000.0","98,171,000.0","10,865,000.0","98,867,000.0","58,159,000.0","49,122,000.0","94,386,000.0","484,018,000.0",
3351,3351,IEA,Energy Budget,ITALY,2017,RDDUSD,"75,256,000.0","99,252,000.0","10,982,000.0","99,935,000.0","58,796,000.0","49,654,000.0","95,411,000.0","489,283,000.0",
3358,3358,IEA,Energy Budget,ITALY,2018,RDDUSD,"78,035,000.0","101,475,000.0","11,454,000.0","104,101,000.0","60,375,000.0","51,612,000.0","98,802,000.0","505,856,000.0",
3365,3365,IEA,Energy Budget,ITALY,2019,RDDUSD,"118,038,000.0","120,422,000.0","10,689,000.0","91,379,000.0","45,323,000.0","66,721,000.0","111,299,000.0","563,870,000.0",
3372,3372,IEA,Energy Budget,JAPAN,1974,RDDUSD,"67,357,000.0","15,123,000.0",,"512,448,999.99999994","7,678,000.0","290,019,000.0","22,336,000.0","914,963,000.0",
3378,3378,IEA,Energy Budget,JAPAN,1975,RDDUSD,"88,571,000.0","12,048,000.0",,"622,927,000.0","6,295,000.0","338,871,000.0","35,276,000.0","1,103,989,000.0",
3384,3384,IEA,Energy Budget,JAPAN,1976,RDDUSD,"100,194,000.0","11,657,000.0",,"685,478,000.0","3,216,000.0","342,488,000.0","44,620,000.0","1,187,653,000.0",
3390,3390,IEA,Energy Budget,JAPAN,1977,RDDUSD,"106,192,000.0","34,079,000.0",,"1,136,195,000.0","5,272,000.0","10,356,000.0","44,247,000.0","1,336,340,000.0",
3396,3396,IEA,Energy Budget,JAPAN,1978,RDDUSD,"117,178,000.0","22,590,000.0",,"1,295,795,000.0","7,380,000.0","12,960,000.0","55,079,000.0","1,510,981,000.0",
3402,3402,IEA,Energy Budget,JAPAN,1979,RDDUSD,"49,049,000.0","87,588,000.0",,"1,531,742,000.0","14,102,000.0","27,941,000.0","70,333,000.0","1,780,755,000.0",
3408,3408,IEA,Energy Budget,JAPAN,1980,RDDUSD,"57,983,000.0","322,232,000.0",,"1,875,406,000.0","55,741,000.0","36,883,000.0","167,471,000.0","2,515,716,000.0",
3414,3414,IEA,Energy Budget,JAPAN,1981,RDDUSD,"33,252,000.000000004","458,587,000.0",,"1,908,276,000.0","71,831,000.0","37,207,000.0","164,404,000.0","2,673,556,000.0",
3420,3420,IEA,Energy Budget,JAPAN,1982,RDDUSD,"19,593,000.0","394,005,000.0",,"1,972,169,000.0","76,152,000.0","49,816,000.0","171,421,000.0","2,683,155,000.0",
3426,3426,IEA,Energy Budget,JAPAN,1983,RDDUSD,"21,531,000.0","417,031,000.0",,"1,980,564,000.0","68,444,000.0","55,400,000.0","155,670,000.0","2,698,640,000.0",
3432,3432,IEA,Energy Budget,JAPAN,1984,RDDUSD,"21,606,000.0","388,055,000.0",,"2,019,189,000.0","65,670,000.0","61,720,000.0","142,801,000.0","2,699,040,000.0",
3438,3438,IEA,Energy Budget,JAPAN,1985,RDDUSD,"22,484,000.0","372,976,000.0",,"2,209,634,000.0","75,100,000.0","35,103,000.0","128,710,000.00000001","2,844,006,000.0",
3444,3444,IEA,Energy Budget,JAPAN,1986,RDDUSD,"23,256,000.0","392,799,000.0",,"2,283,412,000.0","79,252,000.0","26,192,000.0","125,765,000.0","2,930,676,000.0",
3450,3450,IEA,Energy Budget,JAPAN,1987,RDDUSD,"91,514,000.0","393,572,000.0",,"1,847,399,000.0","68,146,000.0","27,892,000.0","112,094,000.0","2,540,616,000.0",
3456,3456,IEA,Energy Budget,JAPAN,1988,RDDUSD,"60,905,000.0","371,722,000.0",,"1,426,880,000.0","69,670,000.0","20,676,000.0","123,458,000.0","2,073,310,000.0",
3462,3462,IEA,Energy Budget,JAPAN,1989,RDDUSD,"4,182,000.0000000005","291,487,000.0",,"2,266,085,000.0","74,981,000.0","17,902,000.0","100,953,000.0","2,755,589,000.0",
3468,3468,IEA,Energy Budget,JAPAN,1990,RDDUSD,"3,003,000.0","297,384,000.0",,"2,131,313,999.9999998","79,727,000.0","18,090,000.0","99,819,000.0","2,629,338,000.0",
3474,3474,IEA,Energy Budget,JAPAN,1991,RDDUSD,"15,006,000.0","266,765,000.0",,"2,126,409,000.0","80,377,000.0","75,583,000.0","96,563,000.0","2,660,703,000.0",
3480,3480,IEA,Energy Budget,JAPAN,1992,RDDUSD,"14,896,000.0","276,058,000.0",,"2,129,748,000.0","81,929,000.0","89,241,000.0","92,520,000.0","2,684,392,000.0",
3486,3486,IEA,Energy Budget,JAPAN,1993,RDDUSD,"22,897,000.0","307,042,000.0",,"2,193,455,000.0","50,483,000.0","79,767,000.0","96,210,000.0","2,749,854,000.0",
3492,3492,IEA,Energy Budget,JAPAN,1994,RDDUSD,"191,983,000.0","310,341,000.0",,"2,198,433,000.0","57,694,000.0","94,548,000.0","88,853,000.0","2,941,852,000.0",
3498,3498,IEA,Energy Budget,JAPAN,1995,RDDUSD,"204,736,000.0","308,110,000.0",,"2,278,932,000.0","57,759,000.0","98,371,000.0","89,409,000.0","3,037,318,000.0",
3504,3504,IEA,Energy Budget,JAPAN,1996,RDDUSD,"232,994,000.0","285,029,000.0",,"2,376,172,000.0","59,989,000.0","97,935,000.0","90,726,000.0","3,142,845,000.0",
3510,3510,IEA,Energy Budget,JAPAN,1997,RDDUSD,"226,275,000.0","261,428,000.0",,"2,241,946,000.0","61,575,000.0","100,128,000.0","89,870,000.0","2,981,222,000.0",
3516,3516,IEA,Energy Budget,JAPAN,1998,RDDUSD,"365,099,000.0","220,496,000.0",,"2,130,664,000.0000002","106,013,000.0","88,633,000.0","99,425,000.0","3,010,330,000.0",
3522,3522,IEA,Energy Budget,JAPAN,1999,RDDUSD,"443,794,000.0","134,506,000.0",,"2,136,114,999.9999998","110,271,000.0","57,916,000.0","105,766,000.0","2,988,367,000.0",
3528,3528,IEA,Energy Budget,JAPAN,2000,RDDUSD,"480,037,000.0","89,165,000.0",,"2,157,413,000.0","136,027,000.0","61,958,000.0","126,314,000.0","3,050,913,000.0",
3534,3534,IEA,Energy Budget,JAPAN,2001,RDDUSD,"509,274,000.0","63,437,000.0",,"2,151,839,000.0","155,877,000.0","69,530,000.0","114,545,000.0","3,064,502,000.0",
3540,3540,IEA,Energy Budget,JAPAN,2002,RDDUSD,"527,179,999.99999994","285,813,000.0",,"2,393,165,000.0","63,062,000.0","289,985,000.0","144,799,000.0","3,704,004,000.0",
3546,3546,IEA,Energy Budget,JAPAN,2003,RDDUSD,"394,765,000.0","243,942,000.0",,"2,344,015,000.0","32,677,000.0","252,430,000.0","118,510,000.0","3,386,339,000.0",
3552,3552,IEA,Energy Budget,JAPAN,2004,RDDUSD,"363,055,000.0","272,943,000.0","177,408,000.0","2,025,342,000.0","61,079,000.0",,"256,968,000.00000003","3,156,795,000.0",
3558,3558,IEA,Energy Budget,JAPAN,2005,RDDUSD,"381,590,000.0","286,123,000.0","187,502,000.0","2,059,251,000.0000002","56,134,000.0",,"191,656,000.0","3,162,257,000.0",
3564,3564,IEA,Energy Budget,JAPAN,2006,RDDUSD,"393,022,000.0","315,156,000.0","188,033,000.0","1,972,844,000.0","92,143,000.0",,"208,916,000.0","3,170,115,000.0",
3570,3570,IEA,Energy Budget,JAPAN,2007,RDDUSD,"380,399,000.0","270,212,000.0","164,741,000.0","1,982,743,000.0","108,545,000.0",,"156,818,000.0","3,063,458,000.0",
3576,3576,IEA,Energy Budget,JAPAN,2008,RDDUSD,"360,012,000.0","290,751,000.0","170,240,000.0","2,005,748,000.0","95,031,000.0",,"153,977,000.0","3,075,758,000.0",
3582,3582,IEA,Energy Budget,JAPAN,2009,RDDUSD,"286,249,000.0","265,649,000.0","122,815,000.0","1,983,584,000.0","102,320,000.0","2,076,000.0","99,735,000.0","2,862,429,000.0",
3588,3588,IEA,Energy Budget,JAPAN,2010,RDDUSD,"214,130,000.0","242,620,000.0","97,509,000.0","1,937,465,000.0","114,254,000.0","2,065,000.0","162,893,000.0","2,770,936,000.0",
3594,3594,IEA,Energy Budget,JAPAN,2011,RDDUSD,"236,632,000.0","273,124,000.0","82,226,000.0","1,547,998,000.0","97,501,000.0","1,994,000.0","749,179,000.0","2,988,654,000.0",
3600,3600,IEA,Energy Budget,JAPAN,2012,RDDUSD,"261,769,000.0","292,666,000.0","111,521,000.0","1,699,988,000.0","81,947,000.0",,"650,788,000.0","3,098,679,000.0",
3606,3606,IEA,Energy Budget,JAPAN,2013,RDDUSD,"330,298,000.0","319,962,000.0","92,144,000.0","1,018,381,000.0","41,734,000.0",,"605,877,000.0","2,408,397,000.0",
3612,3612,IEA,Energy Budget,JAPAN,2014,RDDUSD,"399,653,000.0","321,388,000.0","97,984,000.0","1,282,041,000.0","69,159,000.0",,"572,767,000.0","2,742,992,000.0",
3618,3618,IEA,Energy Budget,JAPAN,2015,RDDUSD,"368,519,000.0","321,342,000.0","107,998,000.0","893,212,000.0","69,185,000.0","156,566,000.0","388,151,000.0","2,304,973,000.0",
3624,3624,IEA,Energy Budget,JAPAN,2016,RDDUSD,"419,377,000.0","206,695,000.0","108,118,000.0","868,575,000.0","155,897,000.0","69,298,000.0","328,495,000.0","2,156,456,000.0",
3630,3630,IEA,Energy Budget,JAPAN,2017,RDDUSD,"387,560,000.0","92,543,000.0","113,518,000.0","891,196,000.0","145,734,000.0","148,827,000.0","278,472,000.0","2,057,850,000.0",
3636,3636,IEA,Energy Budget,JAPAN,2018,RDDUSD,"586,098,000.0","143,846,000.0","167,495,000.0","885,028,000.0","155,815,000.0","153,800,000.0","374,164,000.0","2,466,245,000.0",
3642,3642,IEA,Energy Budget,JAPAN,2019,RDDUSD,"606,099,000.0","127,612,000.0","236,016,000.0","874,244,000.0","124,388,000.0","171,244,000.0","269,313,000.0","2,408,916,000.0",
3648,3648,IEA,Energy Budget,JAPAN,2020,RDDUSD,"593,717,000.0","114,160,000.0","249,197,000.0","806,028,000.0","167,745,000.0","139,357,000.0","329,448,000.0","2,399,652,000.0",
3654,3654,IEA,Energy Budget,JAPAN,2021,RDDUSD,"607,964,000.0","116,940,000.0","195,280,000.0","818,611,000.0","185,853,000.0","104,722,000.0","349,961,000.0","2,379,331,000.0",
3660,3660,IEA,Energy Budget,KOREA,2002,RDDUSD,"22,860,000.0","15,388,000.0",,"33,776,000.0","21,451,000.0","14,710,000.0","13,392,000.0","121,577,000.0",
3666,3666,IEA,Energy Budget,KOREA,2003,RDDUSD,,"15,963,000.0",,"38,749,000.0","31,008,000.0","23,891,000.0","16,064,000.0",,
3673,3673,IEA,Energy Budget,KOREA,2004,RDDUSD,"26,036,000.0","8,861,000.0","29,524,000.0","230,508,000.0","43,436,000.0",,"39,686,000.0","378,052,000.0",
3680,3680,IEA,Energy Budget,KOREA,2005,RDDUSD,"40,333,000.0","8,076,000.000000001","25,890,000.0","209,016,000.0","12,080,000.0",,"51,292,000.0","346,687,000.0",
3687,3687,IEA,Energy Budget,KOREA,2006,RDDUSD,"70,878,000.0","10,496,000.0","40,926,000.0","229,394,000.0","33,767,000.0",,"71,411,000.0","456,871,000.0",
3694,3694,IEA,Energy Budget,KOREA,2007,RDDUSD,"92,039,000.0","66,973,000.0","42,558,000.0","237,798,000.0","27,817,000.0",,"75,071,000.0","542,256,000.0",
3700,3700,IEA,Energy Budget,KOREA,2008,RDDUSD,"87,965,000.0","55,527,000.0","73,566,000.0","64,965,999.99999999","51,365,000.0","18,021,000.0","87,970,000.0","439,380,000.0",
3707,3707,IEA,Energy Budget,KOREA,2009,RDDUSD,"93,226,000.0","78,934,000.0","54,475,000.0","75,675,000.0","69,941,000.0","21,274,000.0","126,632,000.0","520,158,000.0",
3714,3714,IEA,Energy Budget,KOREA,2010,RDDUSD,"96,459,000.0","78,377,000.0","49,872,000.0","82,842,000.0","74,119,000.0","25,791,000.0","159,282,000.0","566,742,000.0",
3721,3721,IEA,Energy Budget,KOREA,2011,RDDUSD,"88,473,000.0","69,018,000.0","45,684,000.0","109,114,000.0","68,692,000.0","20,470,000.0","142,650,000.0","544,099,000.0",
3727,3727,IEA,Energy Budget,KOREA,2012,RDDUSD,"110,053,000.0","91,082,000.0","34,068,000.0","109,486,000.0","90,635,000.0","14,637,000.0","167,505,000.0","617,466,000.0",
3733,3733,IEA,Energy Budget,KOREA,2013,RDDUSD,"100,405,000.0","102,065,000.0","33,727,000.0","97,665,000.0","102,200,000.0","21,449,000.0","160,409,000.0","617,920,000.0",
3739,3739,IEA,Energy Budget,KOREA,2014,RDDUSD,"100,779,000.0","89,902,000.0","28,124,000.0","93,694,000.0","110,334,000.0","20,820,000.0","147,349,000.0","591,002,000.0",
3745,3745,IEA,Energy Budget,KOREA,2015,RDDUSD,"101,591,000.0","90,124,000.0","26,427,000.0","81,845,000.0","110,922,000.0","24,264,000.0","131,392,000.0","566,565,000.0",
3751,3751,IEA,Energy Budget,KOREA,2016,RDDUSD,"105,434,000.0","53,240,000.0","34,531,000.0","68,567,000.0","104,674,000.0","28,294,000.0","140,794,000.0","535,533,000.0",
3757,3757,IEA,Energy Budget,KOREA,2017,RDDUSD,"130,235,999.99999999","48,232,000.0","34,341,000.0","62,308,000.0","92,059,000.0","30,716,000.0","128,067,000.0","525,958,999.99999994",
3763,3763,IEA,Energy Budget,KOREA,2018,RDDUSD,"130,645,999.99999999","41,328,000.0","34,188,000.0","55,666,000.0","100,867,000.0","29,961,000.0","129,791,000.0","522,446,000.0",
3769,3769,IEA,Energy Budget,KOREA,2019,RDDUSD,"112,054,000.0","44,356,000.0","31,383,000.0","58,987,000.0","98,443,000.0","28,780,000.0","156,630,000.0","530,631,999.99999994",
3775,3775,IEA,Energy Budget,KOREA,2020,RDDUSD,"109,539,000.0","61,898,000.0","51,903,000.0","74,717,000.0","92,134,000.0","30,235,000.0","176,127,000.0","596,553,000.0",
3781,3781,IEA,Energy Budget,KOREA,2021,RDDUSD,"136,839,000.0","112,817,000.0","89,829,000.0","76,738,000.0","78,927,000.0","34,288,000.0","160,136,000.0","689,574,000.0",
3787,3787,IEA,Energy Budget,KOREA,2022,RDDUSD,"154,459,000.0","106,052,000.0","114,834,000.0","81,150,000.0","89,672,000.0","8,763,000.0","136,536,000.0","691,466,000.0",
3793,3793,IEA,Energy Budget,LITHUANIA,2019,RDDUSD,"2,146,000.0","253,000.0","307,000.0","3,380,000.0","3,336,000.0","984,000.0","3,078,000.0","13,483,000.0",
3800,3800,IEA,Energy Budget,LITHUANIA,2020,RDDUSD,"1,459,000.0","348,000.0","519,000.0","3,363,000.0","4,331,000.0","898,000.0","3,321,000.0","14,237,000.0",
3808,3808,IEA,Energy Budget,LITHUANIA,2021,RDDUSD,"1,472,000.0","419,000.0","945,000.0","1,688,000.0","2,707,000.0","1,560,000.0","3,091,000.0","11,883,000.0",
